ticker,currency,company_name,exchange,exchange_short,timezone
BKKPF,USD,Bangkok Bank Public Company Limited,OTC Markets Group,OTCMKTS,America/New_York
BPOSY,USD,bpost SA/NV,OTC Markets Group,OTCMKTS,America/New_York
EXMGF,USD,Excelsior Mining Corp.,OTC Markets Group,OTCMKTS,America/New_York
IPWLK,USD,Indianapolis Power & Light Company,OTC Markets Group,OTCMKTS,America/New_York
JTNB,USD,"JTNB Bancorp, Inc.",OTC Markets Group,OTCMKTS,America/New_York
KBAGF,USD,Koninklijke BAM Groep NV,OTC Markets Group,OTCMKTS,America/New_York
WQTEF,USD,Weiqiao Textile Company Limited,OTC Markets Group,OTCMKTS,America/New_York
BTHE,USD,"Boston Therapeutics, Inc.",OTC Markets Group,OTCMKTS,America/New_York
IGPFF,USD,Imperial Ginseng Products Ltd.,OTC Markets Group,OTCMKTS,America/New_York
RGIN,USD,"Regenicin, Inc.",OTC Markets Group,OTCMKTS,America/New_York
HOPS,USD,Between Dandelions Inc.,OTC Markets Group,OTCMKTS,America/New_York
SWPIF,USD,"SAWAI PHARMACEUTICAL CO.,  LTD.",OTC Markets Group,OTCMKTS,America/New_York
DEER,USD,"Deer Consumer Products, Inc.",OTC Markets Group,OTCMKTS,America/New_York
IMKI,USD,Immediatek Inc,OTC Markets Group,OTCMKTS,America/New_York
LINS,USD,Life Insurance Company Of Alabama,OTC Markets Group,OTCMKTS,America/New_York
BNPQF,USD,BNP Paribas SA,OTC Markets Group,OTCMKTS,America/New_York
CAJFF,USD,Canon Inc.,OTC Markets Group,OTCMKTS,America/New_York
GDQMF,USD,Goldquest Mining Corp.,OTC Markets Group,OTCMKTS,America/New_York
AVIX,USD,"Avix Technologies, Inc.",OTC Markets Group,OTCMKTS,America/New_York
CYCA,USD,Cytta Corp.,OTC Markets Group,OTCMKTS,America/New_York
ENGFF,USD,EnerGulf Resources Inc.,OTC Markets Group,OTCMKTS,America/New_York
ACDVF,USD,Air Canada,OTC Markets Group,OTCMKTS,America/New_York
AKZOY,USD,Akzo Nobel N.V.,OTC Markets Group,OTCMKTS,America/New_York
CFIN,USD,Citizens Financial Corporation,OTC Markets Group,OTCMKTS,America/New_York
PENMF,USD,Peninsula Energy Limited,OTC Markets Group,OTCMKTS,America/New_York
SMSOF,USD,Samsonite International S.A.,OTC Markets Group,OTCMKTS,America/New_York
YRLLF,USD,Global UAV Technologies Ltd.,OTC Markets Group,OTCMKTS,America/New_York
BPHLF,USD,Bank of the Philippine Islands,OTC Markets Group,OTCMKTS,America/New_York
ESWW,USD,"Environmental Solutions Worldwide, Inc.",OTC Markets Group,OTCMKTS,America/New_York
FOVSY,USD,Ford Otomotiv Sanayi A.S.,OTC Markets Group,OTCMKTS,America/New_York
KYNC,USD,"KYN Capital Group, Inc.",OTC Markets Group,OTCMKTS,America/New_York
PUODY,USD,"Promotora y Operadora de Infraestructura, S. A. B. de C. V.",OTC Markets Group,OTCMKTS,America/New_York
RIHT,USD,"Rightscorp, Inc.",OTC Markets Group,OTCMKTS,America/New_York
APCDF,USD,A-Cap Energy Ltd,OTC Markets Group,OTCMKTS,America/New_York
CEVIY,USD,CHINA EVERBRIGH/ADR,OTC Markets Group,OTCMKTS,America/New_York
ECOGF,USD,Econocom Group SE,OTC Markets Group,OTCMKTS,America/New_York
FXBY,USD,Foxby Corp.,OTC Markets Group,OTCMKTS,America/New_York
SBGSF,USD,Schneider Electric S.E.,OTC Markets Group,OTCMKTS,America/New_York
MCUIF,USD,RISE Life Science Corp.,OTC Markets Group,OTCMKTS,America/New_York
QNIIF,USD,Seven Aces Limited,OTC Markets Group,OTCMKTS,America/New_York
SCGLY,USD,Société Générale Société anonyme,OTC Markets Group,OTCMKTS,America/New_York
GIGA,USD,Giga-tronics Incorporated,OTC Markets Group,OTCMKTS,America/New_York
NUBC,USD,Northumberland Bancorp,OTC Markets Group,OTCMKTS,America/New_York
VAPR,USD,"VaporBrands International, Inc.",OTC Markets Group,OTCMKTS,America/New_York
VVCVF,USD,VVC Exploration Corporation,OTC Markets Group,OTCMKTS,America/New_York
JRONF,USD,Jeronimo Martins SGPS SA,OTC Markets Group,OTCMKTS,America/New_York
MNTR,USD,"Mentor Capital, Inc.",OTC Markets Group,OTCMKTS,America/New_York
SGLDF,USD,Kidoz Inc.,OTC Markets Group,OTCMKTS,America/New_York
BIOQ,USD,"Bioqual, Inc.",OTC Markets Group,OTCMKTS,America/New_York
CCHZ,USD,Career College Holding Company Inc.,OTC Markets Group,OTCMKTS,America/New_York
ORMTQ,USD,Ormet Corporation,OTC Markets Group,OTCMKTS,America/New_York
VDMCY,USD,Vodacom Group Limited,OTC Markets Group,OTCMKTS,America/New_York
AVOI,USD,"Advanced Voice Recognition Systems, Inc.",OTC Markets Group,OTCMKTS,America/New_York
LICT,USD,LICT Corporation,OTC Markets Group,OTCMKTS,America/New_York
RYKKY,USD,"Ryohin Keikaku Co., Ltd.",OTC Markets Group,OTCMKTS,America/New_York
GPHBF,USD,Graphene 3D Lab Inc.,OTC Markets Group,OTCMKTS,America/New_York
LGDRF,USD,G2 Goldfields Inc.,OTC Markets Group,OTCMKTS,America/New_York
SRCRF,USD,Scorpio Gold Corporation,OTC Markets Group,OTCMKTS,America/New_York
IFNNF,USD,Infineon Technologies AG,OTC Markets Group,OTCMKTS,America/New_York
MCAP,USD,"Mango Capital, Inc.",OTC Markets Group,OTCMKTS,America/New_York
MCCK,USD,"Mestek, Inc.",OTC Markets Group,OTCMKTS,America/New_York
SBWFF,USD,Strongbow Exploration Inc.,OTC Markets Group,OTCMKTS,America/New_York
TNGS,USD,"Titan Oil & Gas, Inc.",OTC Markets Group,OTCMKTS,America/New_York
FDCFF,USD,Forum Energy Metals Corp.,OTC Markets Group,OTCMKTS,America/New_York
KTHGF,USD,Kantone Holdings Limited,OTC Markets Group,OTCMKTS,America/New_York
WNDLF,USD,Wendel,OTC Markets Group,OTCMKTS,America/New_York
ADKT,USD,The Adirondack Trust Company,OTC Markets Group,OTCMKTS,America/New_York
CURN,USD,"Currency Exchange International, Corp.",OTC Markets Group,OTCMKTS,America/New_York
ASGLF,USD,AGC Inc.,OTC Markets Group,OTCMKTS,America/New_York
HNCMF,USD,Hutchison China MediTech Limited,OTC Markets Group,OTCMKTS,America/New_York
KRYAF,USD,Kerry Group plc,OTC Markets Group,OTCMKTS,America/New_York
AIRYY,USD,Air China Limited,OTC Markets Group,OTCMKTS,America/New_York
CHPRF,USD,Champion Iron Limited,OTC Markets Group,OTCMKTS,America/New_York
EGRAF,USD,Energy Resources of Australia Ltd,OTC Markets Group,OTCMKTS,America/New_York
OJSCY,USD,Public Joint Stock Company Rosneft Oil Company,OTC Markets Group,OTCMKTS,America/New_York
SVNLY,USD,Svenska Handelsbanken AB (publ),OTC Markets Group,OTCMKTS,America/New_York
TALR,USD,Talon Real Estate Holding Corp.,OTC Markets Group,OTCMKTS,America/New_York
COECF,USD,CanAm Coal Corp.,OTC Markets Group,OTCMKTS,America/New_York
NISTF,USD,Nippon Steel Corp,OTC Markets Group,OTCMKTS,America/New_York
THLEF,USD,Thales S.A.,OTC Markets Group,OTCMKTS,America/New_York
TMIBF,USD,TriMetals Mining Inc.,OTC Markets Group,OTCMKTS,America/New_York
BZQIY,USD,Bezeq The Israel Telecommunication Corporation Limited,OTC Markets Group,OTCMKTS,America/New_York
LHHMQ,USD,LEHMAN BROS HLDGS CAP TST V,OTC Markets Group,OTCMKTS,America/New_York
NSKFF,USD,Kongsberg Gruppen ASA,OTC Markets Group,OTCMKTS,America/New_York
RWEOY,USD,RWE Aktiengesellschaft,OTC Markets Group,OTCMKTS,America/New_York
CMPD,USD,"CompuMed, Inc.",OTC Markets Group,OTCMKTS,America/New_York
NXGA,USD,Next Galaxy Corp.,OTC Markets Group,OTCMKTS,America/New_York
PLKT,USD,Planktos Corp,OTC Markets Group,OTCMKTS,America/New_York
DATWY,USD,DATWYLER HLDG A/ADR,OTC Markets Group,OTCMKTS,America/New_York
ENBP,USD,ENB Financial Corp,OTC Markets Group,OTCMKTS,America/New_York
FBOO,USD,First Bank of Ohio,OTC Markets Group,OTCMKTS,America/New_York
KVAEF,USD,Kværner ASA,OTC Markets Group,OTCMKTS,America/New_York
RESCU,USD,Rescap Liquidating Trust,OTC Markets Group,OTCMKTS,America/New_York
SINX,USD,Sionix Corp.,OTC Markets Group,OTCMKTS,America/New_York
SNMRY,USD,Snam S.p.A.,OTC Markets Group,OTCMKTS,America/New_York
BKGMF,USD,BankGuam Holding Company,OTC Markets Group,OTCMKTS,America/New_York
PWVI,USD,"PowerVerde, Inc.",OTC Markets Group,OTCMKTS,America/New_York
CLAYF,USD,ISHARES 1-5 YR LADDERED CORP BD,OTC Markets Group,OTCMKTS,America/New_York
BAOB,USD,"The Baraboo Bancorporation, Inc.",OTC Markets Group,OTCMKTS,America/New_York
BSCA,USD,Bank of Santa Clarita,OTC Markets Group,OTCMKTS,America/New_York
BWMG,USD,"Brownie's Marine Group, Inc.",OTC Markets Group,OTCMKTS,America/New_York
FLEW,USD,Fleetwood Bank Corporation,OTC Markets Group,OTCMKTS,America/New_York
LAHO,USD,"Lans Holdings, Inc.",OTC Markets Group,OTCMKTS,America/New_York
LNZNF,USD,Lenzing Aktiengesellschaft,OTC Markets Group,OTCMKTS,America/New_York
CMHHF,USD,China Merchants Port Holdings Company Limited,OTC Markets Group,OTCMKTS,America/New_York
CZASF,USD,China ZhengTong Auto Services Holdings Limited,OTC Markets Group,OTCMKTS,America/New_York
GWLIF,USD,Great-West Lifeco Inc.,OTC Markets Group,OTCMKTS,America/New_York
NSTRY,USD,Nostrum Oil & Gas PLC,OTC Markets Group,OTCMKTS,America/New_York
BPHLY,USD,Bank of the Philippine Islands,OTC Markets Group,OTCMKTS,America/New_York
PGSI,USD,Pegasi Energy Resources Corp,OTC Markets Group,OTCMKTS,America/New_York
SCHYF,USD,Sands China Ltd.,OTC Markets Group,OTCMKTS,America/New_York
SKHSF,USD,"Sekisui House, Ltd.",OTC Markets Group,OTCMKTS,America/New_York
TMRC,USD,Texas Mineral Resources Corp.,OTC Markets Group,OTCMKTS,America/New_York
BDUUY,USD,BANGKOK DUSIT M/ADR,OTC Markets Group,OTCMKTS,America/New_York
NRVTF,USD,Noram Ventures Inc.,OTC Markets Group,OTCMKTS,America/New_York
BETW,USD,Bettwork Industries Inc.,OTC Markets Group,OTCMKTS,America/New_York
BLKLF,USD,Blackline Safety Corp.,OTC Markets Group,OTCMKTS,America/New_York
JNES,USD,Jonestown Bank & Trust Co.,OTC Markets Group,OTCMKTS,America/New_York
PTXKY,USD,PT XL Axiata Tbk,OTC Markets Group,OTCMKTS,America/New_York
SNYR,USD,Synergy CHC Corp.,OTC Markets Group,OTCMKTS,America/New_York
GLBXF,USD,Globex Mining Enterprises Inc.,OTC Markets Group,OTCMKTS,America/New_York
ITNF,USD,"Internet Infinity, Inc.",OTC Markets Group,OTCMKTS,America/New_York
SLXXF,USD,Fintech Select Ltd.,OTC Markets Group,OTCMKTS,America/New_York
AIABF,USD,AirAsia Group Berhad,OTC Markets Group,OTCMKTS,America/New_York
CHBH,USD,"Croghan Bancshares, Inc.",OTC Markets Group,OTCMKTS,America/New_York
NXTTF,USD,Namaste Technologies Inc.,OTC Markets Group,OTCMKTS,America/New_York
LGRVF,USD,Legrand SA,OTC Markets Group,OTCMKTS,America/New_York
ACMTA,USD,ACMAT Corporation,OTC Markets Group,OTCMKTS,America/New_York
UOVEF,USD,United Overseas Bank Limited,OTC Markets Group,OTCMKTS,America/New_York
AFSLF,USD,Amiad Water Systems Ltd.,OTC Markets Group,OTCMKTS,America/New_York
FCUV,USD,Focus Universal Inc.,OTC Markets Group,OTCMKTS,America/New_York
TTMZF,USD,Datable Technology Corporation,OTC Markets Group,OTCMKTS,America/New_York
VALV,USD,"Shengkai Innovations, Inc.",OTC Markets Group,OTCMKTS,America/New_York
XNGSY,USD,ENN Energy Holdings Limited,OTC Markets Group,OTCMKTS,America/New_York
CBCYB,USD,"Central Bancompany, Inc.",OTC Markets Group,OTCMKTS,America/New_York
CRMZ,USD,"CreditRiskMonitor.com, Inc.",OTC Markets Group,OTCMKTS,America/New_York
HYSR,USD,"HyperSolar, Inc.",OTC Markets Group,OTCMKTS,America/New_York
KNDRF,USD,Kendrion N.V.,OTC Markets Group,OTCMKTS,America/New_York
YITD,USD,Yinhang Internet Technologies Devlpm Inc,OTC Markets Group,OTCMKTS,America/New_York
FUJHF,USD,Subaru Corporation,OTC Markets Group,OTCMKTS,America/New_York
SRMGF,USD,SpareBank 1 SMN,OTC Markets Group,OTCMKTS,America/New_York
AMADF,USD,"Amadeus IT Group, S.A.",OTC Markets Group,OTCMKTS,America/New_York
KDSKF,USD,Koninklijke DSM N.V.,OTC Markets Group,OTCMKTS,America/New_York
PZCUF,USD,PZ Cussons plc,OTC Markets Group,OTCMKTS,America/New_York
CCYY,USD,Clarion County Community Bank,OTC Markets Group,OTCMKTS,America/New_York
MPFRY,USD,"Mapfre, S.A.",OTC Markets Group,OTCMKTS,America/New_York
SPPJY,USD,Sappi Limited,OTC Markets Group,OTCMKTS,America/New_York
GIFOF,USD,"Grifols, S.A.",OTC Markets Group,OTCMKTS,America/New_York
MLLS,USD,"Miller Industries, Inc.",OTC Markets Group,OTCMKTS,America/New_York
BWOWF,USD,Wowjoint Holdings Limited,OTC Markets Group,OTCMKTS,America/New_York
EINF,USD,"Enterprise Informatics, Inc.",OTC Markets Group,OTCMKTS,America/New_York
MHGU,USD,Meritage Hospitality Group Inc.,OTC Markets Group,OTCMKTS,America/New_York
OLMXF,USD,"Aleatica, S.A.B. de C.V.",OTC Markets Group,OTCMKTS,America/New_York
PPERF,USD,PT Bank Mandiri (Persero) Tbk,OTC Markets Group,OTCMKTS,America/New_York
BPOPO,USD,"Popular, Inc.",OTC Markets Group,OTCMKTS,America/New_York
CGHOF,USD,China Gas Holdings Limited,OTC Markets Group,OTCMKTS,America/New_York
EGYF,USD,"Energy Finders, Inc.",OTC Markets Group,OTCMKTS,America/New_York
IMXCF,USD,"IMAX China Holding, Inc.",OTC Markets Group,OTCMKTS,America/New_York
GNMSF,USD,Genmab A/S,OTC Markets Group,OTCMKTS,America/New_York
CYVF,USD,Crystal Valley Financial Corporation,OTC Markets Group,OTCMKTS,America/New_York
CTVZ,USD,"China Travel Resort Holdings, Inc.",OTC Markets Group,OTCMKTS,America/New_York
ELEEF,USD,Element Fleet Management Corp.,OTC Markets Group,OTCMKTS,America/New_York
EMYB,USD,"Embassy Bancorp, Inc.",OTC Markets Group,OTCMKTS,America/New_York
CRBO,USD,Carbon Natural Gas Company Common Stock,OTC Markets Group,OTCMKTS,America/New_York
HOKCY,USD,The Hong Kong and China Gas Company Limited,OTC Markets Group,OTCMKTS,America/New_York
NECB,USD,"Northeast Community Bancorp, Inc.",OTC Markets Group,OTCMKTS,America/New_York
PLPL,USD,"Plandaí Biotechnology, Inc.",OTC Markets Group,OTCMKTS,America/New_York
ESHDF,USD,Esprit Holdings Limited,OTC Markets Group,OTCMKTS,America/New_York
PUGOY,USD,Peugeot S.A.,OTC Markets Group,OTCMKTS,America/New_York
TNEYF,USD,Tamarack Valley Energy Ltd,OTC Markets Group,OTCMKTS,America/New_York
AXPLF,USD,"Arabella Exploration, Inc.",OTC Markets Group,OTCMKTS,America/New_York
GULRY,USD,Guoco Group Limited,OTC Markets Group,OTCMKTS,America/New_York
DLMV,USD,"Delmarva Bancshares, Inc.",OTC Markets Group,OTCMKTS,America/New_York
EHITF,USD,The Edinburgh Investment Trust plc,OTC Markets Group,OTCMKTS,America/New_York
HEOFF,USD,H2O Innovation Inc.,OTC Markets Group,OTCMKTS,America/New_York
PLYR,USD,Polymeric Resources Corporation,OTC Markets Group,OTCMKTS,America/New_York
BMLWF,USD,BMO Low Volatility US Equity ETF,OTC Markets Group,OTCMKTS,America/New_York
FCELB,USD,"FuelCell Energy, Inc.",OTC Markets Group,OTCMKTS,America/New_York
FSPKY,USD,FISHER & PAYKEL/ADR,OTC Markets Group,OTCMKTS,America/New_York
KURRY,USD,"Kuraray Co., Ltd.",OTC Markets Group,OTCMKTS,America/New_York
MOST,USD,"MobileSmith, Inc.",OTC Markets Group,OTCMKTS,America/New_York
SLGRF,USD,SLM Solutions Group AG,OTC Markets Group,OTCMKTS,America/New_York
BLAB,USD,Setnet Global Inc,OTC Markets Group,OTCMKTS,America/New_York
DRNE,USD,Drone Aviation Holding Corp.,OTC Markets Group,OTCMKTS,America/New_York
IDEXF,USD,"Industria de Diseño Textil, S.A.",OTC Markets Group,OTCMKTS,America/New_York
OHBTF,USD,OHB SE,OTC Markets Group,OTCMKTS,America/New_York
OLMIY,USD,Olam International Limited,OTC Markets Group,OTCMKTS,America/New_York
TNMLF,USD,White Metal Resources Corp.,OTC Markets Group,OTCMKTS,America/New_York
APMFF,USD,Eagle Graphite Incorporated,OTC Markets Group,OTCMKTS,America/New_York
GZUHF,USD,"Guangzhou R&F Properties Co., Ltd.",OTC Markets Group,OTCMKTS,America/New_York
MYRX,USD,"Myrexis, Inc.",OTC Markets Group,OTCMKTS,America/New_York
CREAF,USD,Creative Technology Ltd,OTC Markets Group,OTCMKTS,America/New_York
MACE,USD,"Mace Security International, Inc.",OTC Markets Group,OTCMKTS,America/New_York
MSNFY,USD,"Minera Frisco, S.A.B. de C.V.",OTC Markets Group,OTCMKTS,America/New_York
OMBP,USD,"Omni Bio Pharmaceutical, Inc.",OTC Markets Group,OTCMKTS,America/New_York
RCKHF,USD,Rockhopper Exploration plc,OTC Markets Group,OTCMKTS,America/New_York
ATHJF,USD,Antisense Therapeutics Limited,OTC Markets Group,OTCMKTS,America/New_York
BLHWF,USD,BELIMO Holding AG,OTC Markets Group,OTCMKTS,America/New_York
FNEC,USD,First National Energy Corporation,OTC Markets Group,OTCMKTS,America/New_York
LNDT,USD,"LianDi Clean Technology, Inc.",OTC Markets Group,OTCMKTS,America/New_York
LSDAF,USD,Lassonde Industries Inc.,OTC Markets Group,OTCMKTS,America/New_York
NDEKF,USD,NITTO DENKO CORPORATION,OTC Markets Group,OTCMKTS,America/New_York
PHIXF,USD,Philippine Metals Inc.,OTC Markets Group,OTCMKTS,America/New_York
CSRNF,USD,Canstar Resources Inc.,OTC Markets Group,OTCMKTS,America/New_York
GTMAY,USD,"Grupo TMM, S.A.B.",OTC Markets Group,OTCMKTS,America/New_York
HBMBF,USD,HBM Healthcare Investments AG,OTC Markets Group,OTCMKTS,America/New_York
MLPH,USD,"Molecular Pharmacology (USA), Ltd.",OTC Markets Group,OTCMKTS,America/New_York
NKOSF,USD,Labrador Gold Corp.,OTC Markets Group,OTCMKTS,America/New_York
BGKYF,USD,Big Sky Petroleum Corporation,OTC Markets Group,OTCMKTS,America/New_York
AGLNF,USD,AGL Energy Limited,OTC Markets Group,OTCMKTS,America/New_York
MACIF,USD,Maverix Metals Inc.,OTC Markets Group,OTCMKTS,America/New_York
TSLLF,USD,Tassal Group Limited,OTC Markets Group,OTCMKTS,America/New_York
AVMXF,USD,Avita Medical Limited,OTC Markets Group,OTCMKTS,America/New_York
HZTVF,USD,Horizons Active US Floating Rate Bond (USD) ETF,OTC Markets Group,OTCMKTS,America/New_York
TEUCF,USD,Box Ships Inc.,OTC Markets Group,OTCMKTS,America/New_York
AMTY,USD,Amerityre Corporation,OTC Markets Group,OTCMKTS,America/New_York
FSCR,USD,Federal Screw Works,OTC Markets Group,OTCMKTS,America/New_York
LMPMY,USD,Lee and Man Paper Manufacturing Limited,OTC Markets Group,OTCMKTS,America/New_York
MJTK,USD,"CannaSys, Inc.",OTC Markets Group,OTCMKTS,America/New_York
XYIGY,USD,Xinyi Glass Holdings Limited,OTC Markets Group,OTCMKTS,America/New_York
DGTW,USD,"DigitalTown, Inc.",OTC Markets Group,OTCMKTS,America/New_York
FRPC,USD,1ST REP CORP AM/SH,OTC Markets Group,OTCMKTS,America/New_York
KGFHY,USD,Kingfisher plc,OTC Markets Group,OTCMKTS,America/New_York
GCPEF,USD,GCL-Poly Energy Holdings Limited,OTC Markets Group,OTCMKTS,America/New_York
CVAT,USD,"Cavitation Technologies, Inc.",OTC Markets Group,OTCMKTS,America/New_York
CMSQY,USD,Computershare Limited,OTC Markets Group,OTCMKTS,America/New_York
FUTL,USD,"FutureLand, Corp.",OTC Markets Group,OTCMKTS,America/New_York
GLAXF,USD,GlaxoSmithKline plc,OTC Markets Group,OTCMKTS,America/New_York
RSNHF,USD,"Resona Holdings, Inc.",OTC Markets Group,OTCMKTS,America/New_York
COWP,USD,Canal Capital Corporation,OTC Markets Group,OTCMKTS,America/New_York
GIDYL,USD,"GI Dynamics, Inc.",OTC Markets Group,OTCMKTS,America/New_York
BLBX,USD,Blackboxstocks Inc,OTC Markets Group,OTCMKTS,America/New_York
NSARP,USD,NSTAR Electric Company PFD 4.25%,OTC Markets Group,OTCMKTS,America/New_York
OCEL,USD,Ocean Electric Inc,OTC Markets Group,OTCMKTS,America/New_York
VGMIF,USD,Visible Gold Mines Inc.,OTC Markets Group,OTCMKTS,America/New_York
QCLSF,USD,Global PVQ SE,OTC Markets Group,OTCMKTS,America/New_York
RLXXF,USD,RELX PLC,OTC Markets Group,OTCMKTS,America/New_York
CTON,USD,Second Street Capital Inc,OTC Markets Group,OTCMKTS,America/New_York
DMCD,USD,"Detwiler Fenton Group, Inc.",OTC Markets Group,OTCMKTS,America/New_York
KGHI,USD,"Kaiser Group Holdings, Inc.",OTC Markets Group,OTCMKTS,America/New_York
UWEFF,USD,U3O8 Corp.,OTC Markets Group,OTCMKTS,America/New_York
ATEA,USD,Astea International Inc.,OTC Markets Group,OTCMKTS,America/New_York
DMNKF,USD,DNI Metals Inc.,OTC Markets Group,OTCMKTS,America/New_York
KMTUY,USD,Komatsu Ltd.,OTC Markets Group,OTCMKTS,America/New_York
NTME,USD,"NetMed, Inc.",OTC Markets Group,OTCMKTS,America/New_York
PACQF,USD,Prime Acquisition Corp.,OTC Markets Group,OTCMKTS,America/New_York
ABDR,USD,Ambassador Food Services Corp.,OTC Markets Group,OTCMKTS,America/New_York
BSND,USD,Boston Sand & Gravel Co.,OTC Markets Group,OTCMKTS,America/New_York
MFGI,USD,"Merchants Financial Group, Inc.",OTC Markets Group,OTCMKTS,America/New_York
PORBF,USD,POLA Orbis Holdings Inc.,OTC Markets Group,OTCMKTS,America/New_York
SRMC,USD,Sierra Monitor Corporation,OTC Markets Group,OTCMKTS,America/New_York
ELRFF,USD,Eastern Platinum Limited,OTC Markets Group,OTCMKTS,America/New_York
IBIBF,USD,IBI Group Inc.,OTC Markets Group,OTCMKTS,America/New_York
ITKG,USD,"Integral Technologies, Inc.",OTC Markets Group,OTCMKTS,America/New_York
AKZOF,USD,Akzo Nobel N.V.,OTC Markets Group,OTCMKTS,America/New_York
GNBF,USD,GNB FINL SVCS I/SH,OTC Markets Group,OTCMKTS,America/New_York
NRSRF,USD,Northland Resources SE,OTC Markets Group,OTCMKTS,America/New_York
RMSYF,USD,Ramsay Health Care Limited,OTC Markets Group,OTCMKTS,America/New_York
AXMP,USD,"AXM Pharma, Inc.",OTC Markets Group,OTCMKTS,America/New_York
CROJF,USD,Coro Mining Corp.,OTC Markets Group,OTCMKTS,America/New_York
SSREF,USD,Swiss Re Ltd,OTC Markets Group,OTCMKTS,America/New_York
DIMC,USD,"Dimeco, Inc.",OTC Markets Group,OTCMKTS,America/New_York
DSRLF,USD,DiaSorin SpA,OTC Markets Group,OTCMKTS,America/New_York
KSHB,USD,"KushCo Holdings, Inc.",OTC Markets Group,OTCMKTS,America/New_York
MJDLF,USD,Major Drilling Group International Inc.,OTC Markets Group,OTCMKTS,America/New_York
BCHEY,USD,Beach Energy Limited,OTC Markets Group,OTCMKTS,America/New_York
DREUF,USD,Dream Industrial Real Estate Investment Trust,OTC Markets Group,OTCMKTS,America/New_York
RCDTF,USD,Recordati SpA,OTC Markets Group,OTCMKTS,America/New_York
SITS,USD,"Southern ITS International, Inc.",OTC Markets Group,OTCMKTS,America/New_York
MCHOY,USD,MultiChoice Group Limited,OTC Markets Group,OTCMKTS,America/New_York
ECIA,USD,Encision Inc.,OTC Markets Group,OTCMKTS,America/New_York
